COMMIT_CD,EVENT_ID,EVENT_NAME,EVENT_START_TS_PT,LOB,SUB_LOB,GEO,SALES_ORG_CD,COUNTRY,PROGRAM_CD,AOS_ORDERS_PLACED,AOS_ORDERS_CANCELLED,SAP_ORDERS_INDUCTED
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1393865436,,AEH8056612
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1371940004,,AEH7374078
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1365428494,,AEH6985690
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J715,W1734451591,W1734451591,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R995,W1382063836,,AEH7432961
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1577792486,,AEH7233692
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1345240290,,AEH7468010
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,UK,V59,W1323510708,,AEH7040344
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,R.PAC,ANZ,Australia,,W1443416061,,AEH7119329
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1481382850,,AEH7473489
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1345262580,,AEH8073988
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,ALAC,Mexico,B768M,W1393277616,,AEH8018970
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Europe,Western Europe,Italy,D93,W1483157071,,AEH6956384
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1416695920,,AEH7687797
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,AMR,US,USA,J607,W1318582243,,AEH8021070
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1315833548,,AEH7976263
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1422582712,,AEH7748176
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Europe,Western Europe,UK,D47,W1329121280,,AEH7903247
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1752411487,W1752411487,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,Greater China,Greater China,Hong Kong,B506X,W1515528243,,AEH6993724
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1391442800,W1391442800,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Europe,Western Europe,Spain,J607,W1363389660,,AEH7539965
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,Taiwan,B768M,W1344295457,,AEH7928659
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1484696642,,AEH7137754
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1353432694,,AEH7925840
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,AMR,US,USA,D93,W1325507639,,AEH7961818
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,Europe,Western Europe,Spain,,W1378084539,,AEH7992745
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1371082030,,AEH7454521
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Japan,Japan,Japan,D93,W1492435630,W1492435630,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1348849301,,AEH7875182
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1391896785,,AEH7961831
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J715,W1369641934,W1369641934,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1352988019,,AEH7961605
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,Canada,Canada,B721C,W1489465230,,AEH7648923
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,UK,V59,W1341727728,,AEH7871135
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,Greater China,Greater China,China mainland,R991,W1343844320,,AEH6663148
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1346247471,,AEH7568724
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,R.PAC,ANZ,Australia,B721C,W1368761293,,AEH7814119
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1449741207,,AEH7687815
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,Europe,Western Europe,Italy,J720,W1393426082,,AEH7890837
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1394764106,,AEH7497978
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Japan,Japan,Japan,B768M,W1306069758,,AEH7986532
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1401383773,W1401383773,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1374149460,,AEH8214035
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1327891455,,AEH7454544
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1308996381,,AEH7891972
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R1050,W1356456606,,AEH8028447
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,US,USA,,W1345834476,,AEH8011521
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1442823906,,AEH7452875
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1337682463,,AEH7438026
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1503248616,,AEH7030372
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1378238690,,AEH8060250
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991C,W1454069937,,AEH7267262
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,Europe,Western Europe,UK,R428,W1348052575,,AEH7879793
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1313444756,,AEH7640205
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1360665317,,AEH7292029
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Accys 3PP,AMR,US,USA,,W1547815947,,AEH6896283
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,Canada,Canada,V59,W1342782123,,AEH7225111
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1311915900,,AEH7676541
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,Europe,Western Europe,Italy,D47,W1431368950,,AEH7355957
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1314177334,,AEH7430363
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,Europe,Western Europe,Germany,R494B,W1357058396,,AEH7992576
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,Europe,Western Europe,UK,B389,W1309471277,,AEH8141844
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,Italy,V59,W1355429161,,AEH8046797
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1321337819,,AEH7949877
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1334590773,,AEH7875196
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1302030345,,AEH7841973
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1378990222,,AEH8030054
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,AMR,US,USA,,W1311102349,,AEH7853252
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,AMR,US,USA,J720,W1315125054,,AEH6889008
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1353544151,,AEH7778554
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,R.PAC,South Asia,Malaysia,J715,W1583030237,,AEH6816924
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,Europe,Western Europe,Germany,R428,W1347775676,,AEH7392966
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1306692444,,AEH7375815
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1407516278,,AEH7155357
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1340827559,,AEH7757051
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Europe,Western Europe,France,D93,W1302092638,W1302092638,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1385509236,,AEH8016132
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1453419679,,AEH7030690
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Italy,B768M,W1347679831,,AEH7275344
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1574961390,,AEH7185115
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Watch,Series 10,Europe,Western Europe,France,N218B,W1320581664,W1320581664,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1758309480,,AEH6706236
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1418948892,W1418948892,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1515764621,,AEH7178270
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Greater China,Greater China,Taiwan,J607,W1442319386,,AEH7091276
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Italy,B768M,W1487133872,,AEH6976524
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1574992505,,AEH6981509
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1701708550,,AEH7252113
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,Mac Studio,Europe,Western Europe,France,J575,W1389658941,,AEH7109301
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1738132035,,AEH7196820
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1526845703,,AEH7182686
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1334228506,,AEH7471604
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1370178205,,AEH7994019
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1445634437,,AEH7426387
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,Europe,Western Europe,Germany,J720,W1346813676,W1346813676,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,R.PAC,ANZ,Australia,J607,W1343742549,,AEH8127051
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,AMR,US,USA,R195B,W1333637630,,AEH7529781
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1336737614,,AEH7533540
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1312324038,,AEH7964074
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1353101059,,AEH8143055
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1418443844,,AEH7475673
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1511264992,,AEH6892208
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1436603709,W1436603709,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1391424437,,AEH7449375
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1326120191,,AEH7516665
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1342272532,,AEH7432823
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1359733606,,AEH8111809
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,R494B,W1353279413,,AEH7824487
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1308248167,W1308248167,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,iMac,AMR,US,USA,J623,W1391922550,,AEH7981985
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,ALAC,Mexico,J715,W1586461519,,AEH7178276
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1368243944,,AEH7021510
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,US,USA,D47,W1497366578,,AEH7444247
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1347353449,,AEH7599456
199,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,R.PAC,South Asia,Singapore,B566B,W1390540979,,AEH8140256
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1590027252,,AEH6913655
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R991,W1331125400,,AEH7802626
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1326178812,,AEH7959300
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1318265553,,AEH7479476
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1526871167,,AEH7046752
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1588068540,,AEH7078918
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,Canada,Canada,V59,W1467719538,,AEH7467063
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1330151132,,AEH7797422
24,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,R.PAC,South Asia,Malaysia,J607,W1445094608,W1445094608,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Europe,Western Europe,France,J607,W1411049374,,AEH7694574
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Europe,Western Europe,Italy,D93,W1363550207,,AEH7825017
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1559945810,,AEH6890545
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,Western Europe,France,J713,W1367937122,W1367937122,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1365944521,,AEH8145952
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,UK,V59,W1433268150,,AEH7640674
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,AMR,US,USA,,W1739006776,,AEH7357883
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,Canada,Canada,V59,W1334615777,W1334615777,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,Europe,IMMEA,UAE,J713,W1352124237,,AEH7920917
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,AMR,US,USA,,W1389042004,,AEH7358498
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1397623167,,AEH7377495
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Europe,Western Europe,Italy,D93,W1332324195,,AEH8126751
9006,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,Japan,Japan,Japan,,W1322341383,,AEH7836197
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Greater China,Greater China,China mainland,B768M,W1458647028,,AEH7049081
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Europe,Western Europe,France,J607,W1418554979,W1418554979,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Air,Europe,Western Europe,Germany,J607,W1312668535,,AEH7915571
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1432445347,,AEH7148397
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R695,W1389086050,,AEH7429746
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,Germany,B768M,W1305760934,,AEH7175512
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1372012735,,AEH7791449
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Cases AB,Europe,Western Europe,UK,R195B,W1556394617,,AEH6925118
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,US,USA,B721C,W1317590195,,AEH7065489
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1373600328,,AEH7683166
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1488741797,,AEH7575754
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R695,W1335464379,,AEH7703230
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,Europe,Western Europe,France,B768M,W1462483194,,AEH7711447
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1379356869,,AEH7549092
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys 3PP,AMR,US,USA,,W1452600772,,AEH7249802
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1460057041,,AEH7405890
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1396146922,,AEH7074283
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,AMR,US,USA,B721C,W1329310954,,AEH7271212
199,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,Band Accessories AB,R.PAC,South Asia,Singapore,B506X,W1441115546,,AEH7303492
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,AMR,US,USA,D93,W1707288309,,AEH7416361
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPad Keyboard,AMR,US,USA,R428,W1386725945,,AEH7999826
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1558410700,,AEH7218066
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,Europe,Western Europe,France,R995,W1478777448,,AEH6915102
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1333387862,,AEH7051453
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1370053805,,AEH7035973
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1333449671,,AEH7713486
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16/Plus,AMR,Canada,Canada,D47,W1344798417,,AEH7709478
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1375611428,,AEH6943953
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,Canada,Canada,J713,W1390480600,,AEH7686634
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,AMR,US,USA,V59,W1432159684,,AEH7393470
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1513777593,,AEH7029024
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J715,W1408349813,,AEH7763287
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,R.PAC,South Asia,Malaysia,J713,W1356617848,,AEH7587390
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1426547778,,AEH7098034
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R695,W1322619852,,AEH7610326
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1401999198,,AEH7501389
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,Europe,Western Europe,Germany,R1050,W1300347531,,AEH7730565
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1471101475,,AEH7277650
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,iPhone Cases AB,AMR,US,USA,R1050,W1353099536,,AEH7209570
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,Europe,Western Europe,Germany,B389,W1404251297,,AEH6959777
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPad,iPad Pro 13in,Europe,Western Europe,UK,J720,W1355833153,,AEH7056017
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1561555647,,AEH7145247
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,ALAC,Mexico,B768M,W1340298473,,AEH7479112
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1392199676,,AEH7578798
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Accessories,App-Enabled Accys AB,AMR,US,USA,B389,W1337083462,,AEH7796918
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,US,USA,B768M,W1370614383,,AEH7777542
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1305602758,,AEH8161662
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,ALAC,Mexico,B768M,W1335276320,,AEH7428396
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16e,Europe,Western Europe,France,V59,W1343390982,W1343390982,
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,AirPods,AirPods Non-Pro,AMR,Canada,Canada,B768M,W1376051463,,AEH7830008
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,Mac,MacBook Air,AMR,US,USA,J713,W1420349285,,AEH7630372
0,11,DOUYIN Test Event,2025-08-22 19:00:00.000,iPhone,iPhone 16 Pro/Pro Max,Europe,Western Europe,France,D93,W1558436909,W1558436909,
